Title,Price,Location,Bedrooms,Bathrooms,Surface
 Maison,475 000 ,Grand-Leez,3,1,245 m²
 Villa,475 000 ,Liedekerke,3,2,221 m²
 Maison quatre façades,475 000 ,Denderbelle,3,1,231 m²
 Maison,475 000 ,Beersel,4,2,130 m²
 Maison,476 000 ,Montigny-Le-Tilleul,3,2,190 m²
 Maison Trois Façades,477 375 ,Schoonaarde,3,1,143 m²
 Ferme,478 500 ,Maldegem,2,1,5414 m²
 Villa,479 000 ,La Louvière,4,1,141 m²
 Maison,479 000 ,Comblain-Au-Pont,5,1,370 m²
 Villa,479 000 ,Roulers,4,1,254 m²
 Maison,479 000 ,Chapelle-Lez-Herlaimont,7,5,295 m²
 Maison,479 000 ,Carnières,7,5,295 m²
 Maison,479 000 ,Bruxelles,5,1,260 m²
 Maison,479 000 ,Blégny,3,3,242 m²
 Maison,479 000 ,Comines-Warneton,4,1,167 m²
 Appartement,479 000 ,Coxyde,4,2,94 m²
 Maison quatre façades,479 000 ,Saint-Remy,3,1,181 m²
 Villa,479 000 ,Hooglede,4,1,783 m²
 Maison,479 000 ,Hollange,5,2,249 m²
 Maison Trois Façades,479 000 ,Herve,4,3,233 m²
 Villa,479 000 ,Awans,5,1,776 m²
 Appartement,479 400 ,Middelkerke,3,2,126 m²
 Villa,480 000 ,Zaventem,4,1,192 m²
 Maison,480 000 ,Meysse,4,1,172 m²
 Maison Trois Façades,480 000 ,Oostkamp,3,1,167 m²
 Appartement,480 000 ,Uccle,3,1,127 m²
 Villa,480 000 ,Sterrebeek,4,1,192 m²
 Appartement,480 000 ,Uccle,2,1,118 m²
 Appartement,480 000 ,Bruxelles,2,1,102 m²
 Maison quatre façades,480 000 ,Hertsberge,5,1,384 m²
 Appartement,480 000 ,Uccle,2,1,115 m²
 Duplex,480 000 ,Forest,3,3,140 m²
 Maison quatre façades,480 000 ,Gerpinnes,4,2,332 m²
 Maison quatre façades,480 000 ,Nalinnes,4,2,332 m²
 Maison quatre façades,480 000 ,Tarcienne,4,2,332 m²
 Penthouse,480 000 ,Forest,3,3,140 m²
 Maison,480 000 ,Dworp,4,1,186 m²
 Maison,480 000 ,Dworp,4,1,186 m²
 Penthouse,480 000 ,Saint-Gilles,3,3,140 m²
 Flat,480 000 ,Bruxelles,1,1,73 m²
 Triplex,480 000 ,Forest,3,3,140 m²
 Duplex,480 000 ,Schepdaal,3,2,139 m²
 Maison,480 000 ,Braine-Le-Château,6,2,300 m²
 Maison,480 000 ,Waterloo,3,1,140 m²
 Villa,480 000 ,Braine-Le-Comte,6,2,272 m²
 Maison quatre façades,482 500 ,Lo-Reninge,4,1,212 m²
 Maison Trois Façades,484 000 ,Zottegem,3,2,178 m²
 Appartement,485 000 ,Forest,2,1,115 m²
 Appartement,485 000 ,La Panne,3,2,129 m²
 Maison,485 000 ,Wavre,4,2,160 m²
 Maison,485 000 ,Roosdaal,5,1,280 m²
 Appartement,485 000 ,Woluwe-Saint-Lambert,3,2,143 m²
 Maison,485 000 ,Deerlijk,4,1,165 m²
 Appartement rez-de-chaussée,485 000 ,Ostende,2,2,99 m²
 Maison,485 000 ,Alveringhem,1,1,1656 m²
 Maison de rangée,485 000 ,Berchem-Sainte-Agathe,3,3,235 m²
 Maison,485 000 ,Villers-L'Evêque,5,3,270 m²
 Maison,485 000 ,Villers-L'Evêque,5,3,270 m²
 Appartement,485 000 ,Middelkerke,2,1,76 m²
 Maison,485 000 ,Leeuw-saint-pierre,5,2,198 m²
 Maison,485 000 ,Ruisbroek,5,2,198 m²
 Appartement,485 000 ,Waregem,2,1,155 m²
 Maison quatre façades,485 000 ,Le coq,3,1,210 m²
 Maison,487 000 ,Evere,3,1,172 m²
 Maison Trois Façades,489 000 ,Blégny,3,1,173 m²
 Maison,489 000 ,Boutersem,3,1,235 m²
 Maison,489 000 ,Ekeren,3,1,179 m²
 Maison Trois Façades,489 000 ,Saint-Idesbald,4,1,215 m²
 Maison,489 000 ,Hermée,4,1,291 m²
 Maison,489 000 ,Tournai,3,3,260 m²
 Maison,489 000 ,Dilbeek,4,1,254 m²
 Appartement,489 000 ,Zottegem,3,2,151 m²
 Villa,489 000 ,Uccle,2,1,130 m²
 Maison,489 999 ,Dongelberg,5,1,241 m²
 Maison,490 000 ,Rixensart,3,1,110 m²
 Maison,490 000 ,Lasne,3,1,110 m²
 Maison quatre façades,490 000 ,Sint-Pieters-Kapelle,6,1,357 m²
 Maison quatre façades,490 000 ,Herfelingen,6,1,357 m²
 Maison,490 000 ,Jumet,3,2,180 m²
 Maison,490 000 ,Redu,5,2,250 m²
 Maison,490 000 ,Ohain,4,1,220 m²
 Appartement,490 000 ,Gand,2,1,127 m²
 Maison,490 000 ,Nivelles,4,1,160 m²
 Appartement,490 000 ,Middelkerke,2,1,76 m²
 Appartement,490 000 ,Waterloo,4,1,140 m²
 Appartement,490 000 ,Anvers,3,1,127 m²
 Flat,490 000 ,Bruxelles,1,1,73 m²
 Maison,490 000 ,Chaumont-Gistoux,3,2,190 m²
 Maison quatre façades,490 000 ,Oosterzele,4,1,254 m²
 Appartement,490 000 ,Waterloo,2,1,125 m²
 Appartement,495 000 ,Nieuport,2,1,83 m²
 Appartement,495 000 ,Ixelles,3,2,192 m²
 Maison,495 000 ,Linkebeek,4,1,200 m²
 Maison de rangée,495 000 ,Bruges,4,2,215 m²
 Maison,495 000 ,Ellezelles,4,1,309 m²
 Villa,495 000 ,Grez-Doiceau,4,1,210 m²
 Appartement,495 000 ,Bruxelles,3,2,164 m²
 Duplex,495 000 ,Bruxelles,3,1,147 m²
 Maison,495 000 ,Lillois-Witterzée,3,1,150 m²
 Appartement,495 000 ,Uccle,3,1,134 m²
 Maison,495 000 ,Braine-L'Alleud,3,1,150 m²
 Maison,495 000 ,Aalter,5,1,261 m²
 Appartement,495 000 ,Anvers,1,1,97 m²
 Maison quatre façades,495 000 ,Oostakker,4,2,179 m²
 Villa,495 000 ,Le coq,4,1,238 m²
 Maison,495 000 ,Dottignies,3,1,200 m²
 Maison,495 000 ,Vottem,4,1,275 m²
 Appartement,495 000 ,Saint-Idesbald,3,1,105 m²
 Maison,495 000 ,Anderlecht,5,3,178 m²
 Appartement,495 000 ,Uccle,3,1,134 m²
 Appartement,495 000 ,Nieuport,2,2,109 m²
 Appartement,495 000 ,Ixelles,3,2,175 m²
 Maison,495 000 ,Dottignies,3,1,250 m²
 Maison,495 000 ,Dottignies,3,1,250 m²
 Villa,495 000 ,Wenduine,6,1,224 m²
 Appartement,495 000 ,Sterrebeek,2,2,155 m²
 Maison,495 000 ,Strépy-Bracquegnies,5,2,406 m²
 Maison,495 000 ,Dottignies,3,1,200 m²
 Maison quatre façades,495 000 ,Le coq,3,1,134 m²
 Maison,495 000 ,Jambes,4,2,358 m²
 Maison,495 000 ,Gand,3,1,152 m²
 Appartement,495 000 ,Nieuport,3,2,101 m²
 Appartement,495 000 ,Woluwe-Saint-Pierre,3,2,130 m²
 Maison de rangée,495 000 ,Tongres,4,1,241 m²
 Appartement,495 000 ,Auderghem,3,2,142 m²
 Maison quatre façades,495 000 ,Audenbourg,5,1,256 m²
 Maison,495 000 ,Schellebelle,4,1,257 m²
 Appartement,495 000 ,Woluwe-Saint-Lambert,3,2,140 m²
 Appartement,495 000 ,Heist-Aan-Zee,3,1,133 m²
 Villa,495 000 ,Thourout,3,1,2482 m²
 Immeuble à appartements,495 000 ,Verviers,5,3,1300 m²
 Appartement,495 000 ,Uccle,3,2,220 m²
 Maison quatre façades,495 000 ,Assebroek,3,1,195 m²
 Maison,495 000 ,Lesdain,4,2,220 m²
 Maison,495 000 ,Ittre,4,2,206 m²
 Appartement,495 000 ,Nieuport,3,2,115 m²
 Maison,495 000 ,Jambes,4,2,358 m²
 Appartement,495 000 ,Woluwe-Saint-Lambert,2,1,130 m²
 Appartement,495 000 ,Oostduinkerke,1,1,92 m²
 Maison Trois Façades,495 000 ,Dadizele,3,1,199 m²
 Penthouse,495 000 ,Heist-Aan-Zee,3,2,105 m²
 Maison,495 000 ,Herent,4,2,192 m²
 Appartement,495 000 ,Coxyde,2,1,121 m²
 Bungalow,495 000 ,Tervueren,3,1,132 m²
 Maison quatre façades,495 000 ,Visé,5,1,312 m²
 Appartement,495 000 ,Watermael-Boitsfort,3,2,150 m²
 Maison de rangée,495 000 ,Liège,5,1,290 m²
 Maison,495 000 ,Herseaux,2,1,130 m²
 Appartement,495 000 ,Knocke-Heist,1,1,70 m²
 Maison,495 000 ,Anvers,4,2,185 m²
 Appartement,495 000 ,Uccle,2,1,106 m²
 Maison,495 000 ,Mont-Saint-Aubert,3,1,240 m²
 Maison,495 000 ,Uccle,2,1,106 m²
 Appartement,495 000 ,Saint-Idesbald,3,1,125 m²
 Maison,495 000 ,Hellebecq,3,2,277 m²
 Appartement,495 000 ,Ixelles,2,2,178 m²
 Appartement,495 000 ,Uccle,2,1,169 m²
 Maison,495 000 ,Tubize,7,1,200 m²
 Maison,495 000 ,Berchem-Sainte-Agathe,5,2,192 m²
 Appartement,495 000 ,Woluwe-Saint-Pierre,3,1,116 m²
 Maison,495 000 ,Perwez,5,2,270 m²
 Maison,495 000 ,Braine-L'Alleud,3,2,190 m²
 Appartement,495 000 ,Uccle,2,2,140 m²
 Maison,495 000 ,Woluwe-Saint-Pierre,2,1,92 m²
 Appartement,495 000 ,Woluwe-Saint-Lambert,3,1,124 m²
 Maison,495 000 ,Estaimpuis,5,2,220 m²
 Maison de maître,495 000 ,Bruxelles,4,1,145 m²
 Maison,495 000 ,Tervueren,4,2,176 m²
 Maison,495 000 ,Sterrebeek,2,1,260 m²
 Appartement,495 000 ,Ixelles,2,1,131 m²
 Appartement,495 000 ,Forest,3,1,165 m²
 Maison,495 000 ,Herstal,5,2,800 m²
 Maison,495 000 ,Lasne,3,2,125 m²
 Maison,495 000 ,Schaerbeek,5,3,325 m²
 Maison,495 000 ,Jauchelette,5,3,218 m²
 Maison,495 000 ,Wenduine,3,1,219 m²
 Appartement,495 000 ,Blanckenberghe,2,1,100 m²
 Appartement,495 000 ,Blanckenberghe,2,1,100 m²
 Appartement,495 000 ,Blanckenberghe,3,2,150 m²
 Appartement,495 000 ,Blanckenberghe,2,1,102 m²
 Appartement,495 000 ,Blanckenberghe,2,1,95 m²
 Appartement,495 000 ,Blanckenberghe,2,1,102 m²
 Appartement,495 000 ,Blanckenberghe,2,1,102 m²
 Appartement,495 000 ,Blanckenberghe,2,1,102 m²
 Appartement,497 000 ,Knocke-Heist,1,1,65 m²
 Maison,497 000 ,Bruges,3,1,145 m²
 Maison,498 000 ,Woluwe-Saint-Pierre,3,1,120 m²
 Villa,498 000 ,Loverval,5,1,350 m²
 Maison,498 000 ,Woluwe-Saint-Pierre,3,1,162 m²
 Maison avec commerce,498 000 ,Wilrijk,8,3,350 m²
 Villa,498 000 ,Somzée,5,2,300 m²
 Maison,498 000 ,Kortessem,3,3,355 m²
 Appartement,498 000 ,Rekkem,3,2,380 m²
 Maison,498 000 ,Ganshoren,3,2,150 m²
 Appartement,498 000 ,Rekkem,3,2,380 m²
 Appartement,498 000 ,Gand,3,2,160 m²
 Maison,498 000 ,Braine-Le-Comte,3,2,276 m²
 Appartement,498 000 ,Middelkerke,2,1,81 m²
 Maison,498 000 ,Woluwe-Saint-Lambert,3,1,125 m²
 Maison,498 500 ,Eke,4,2,290 m²
 Maison Trois Façades,499 000 ,Oostakker,3,1,120 m²
 Maison,499 000 ,Mouscron,1,1,310 m²
 Maison,499 000 ,Gooik,5,1,228 m²
 Appartement,499 000 ,Ostende,3,1,134 m²
 Maison,499 000 ,Liège,4,2,365 m²
 Maison,499 000 ,Awans,4,2,365 m²
 Maison,499 000 ,Mouscron,3,1,348 m²
 Maison,499 000 ,Courtrai,3,1,348 m²
 Maison,499 000 ,Lauwe,3,1,348 m²
 Villa,499 000 ,Lillois-Witterzée,5,2,200 m²
 Maison,499 000 ,Mettet,3,1,370 m²
 Maison,499 000 ,Schaerbeek,6,2,265 m²
 Maison,499 000 ,Wijtschate,3,2,292 m²
 Maison,499 000 ,Dochamps,4,3,400 m²
 Maison,499 000 ,Bruges,3,2,174 m²
 Maison,499 000 ,Ostende,5,1,286 m²
 Appartement,499 000 ,Knokke,2,1,91 m²
 Maison,499 000 ,Duinbergen,4,2,126 m²
 Villa,499 000 ,Hérinnes-Lez-Pecq,3,1,217 m²
 Maison,499 000 ,Rixensart,4,1,175 m²
 Maison,499 000 ,Chastre-Villeroux-Blanmont,4,2,261 m²
 Maison,499 000 ,Villers-La-Ville,3,1,610 m²
 Maison,499 000 ,Gozée,3,2,260 m²
 Maison,499 000 ,Schaerbeek,6,2,280 m²
 Maison,499 000 ,Evere,6,2,280 m²
 Maison,499 000 ,Mouscron,5,1,180 m²
 Appartement,499 000 ,Bruxelles,2,1,180 m²
 Maison,499 000 ,Waregem,4,2,115 m²
 Maison,499 000 ,Saint-Servais,5,2,267 m²
 Maison,499 000 ,Sars-La-Bruyère,7,4,380 m²
 Maison,499 000 ,Le coq,5,1,202 m²
 Maison,499 000 ,Watermael-Boitsfort,3,1,170 m²
 Appartement,499 000 ,Liège,3,1,390 m²
 Maison,499 000 ,Louvain-La-Neuve,4,2,184 m²
 Maison,499 000 ,Evregnies,5,1,240 m²
 Maison,499 000 ,Uccle,3,1,140 m²
 Maison quatre façades,499 000 ,Zedelgem,2,1,250 m²
 Maison,499 000 ,Enghien,5,1,330 m²
 Immeuble à appartements,499 000 ,Jette,4,3,165 m²
 Appartement,499 000 ,Dilbeek,1,1,171 m²
 Maison,499 000 ,Dilbeek,1,1,171 m²
 Maison,499 000 ,Ophain-Bois-Seigneur-Isaac,3,2,200 m²
 Maison,499 000 ,Braine-L'Alleud,3,2,200 m²
 Maison,499 000 ,Mouscron,3,1,289 m²
 Maison,499 000 ,Anderlecht,7,2,300 m²
 Immeuble à appartements,499 000 ,Schaerbeek,6,4,240 m²
 Villa,499 000 ,Le coq,3,1,175 m²
 Appartement,499 000 ,Woluwe-Saint-Pierre,2,1,105 m²
 Appartement,499 000 ,Oostduinkerke,2,1,102 m²
 Maison,499 000 ,Schaerbeek,5,4,220 m²
 Appartement,499 000 ,Woluwe-Saint-Lambert,3,1,153 m²
 Maison,499 000 ,Auderghem,4,1,164 m²
 Maison,499 000 ,Hérinnes-Lez-Pecq,4,2,217 m²
 Maison,499 000 ,Waterloo,3,1,140 m²
 Ferme,499 000 ,Rijkevorsel,3,2,200 m²
 Maison,499 000 ,Bruxelles,4,1,180 m²
 Villa,499 000 ,Le coq,3,1,165 m²
 Maison,499 000 ,Wanfercée-Baulet,4,2,254 m²
 Maison,499 000 ,Grez-Doiceau,4,1,240 m²
 Maison,499 000 ,Dinant,16,2,673 m²
 Maison,499 000 ,Dinant,16,2,673 m²
 Maison,499 000 ,Rixensart,4,1,205 m²
 Maison,499 000 ,De Pinte,3,1,245 m²
 Maison,499 999 ,Ampsin,3,2,289 m²
 Maison,499 999 ,Ampsin,3,2,289 m²
 Appartement,500 000 ,Woluwe-Saint-Pierre,3,1,115 m²
 Maison,500 000 ,Namur,3,2,285 m²
 Flat,500 000 ,Bruxelles,1,1,79 m²
 Appartement,500 000 ,Tournai,7,4,372 m²
 Appartement,500 000 ,Rixensart,2,1,110 m²
 Maison,500 000 ,Rèves,5,1,202 m²
 Maison,500 000 ,Trazegnies,2,1,360 m²
 Appartement,505 000 ,Bruxelles,3,2,131 m²
 Penthouse,509 250 ,Ostende,2,1,124 m²
 Maison,510 000 ,Genval,5,2,265 m²
 Maison,510 000 ,Seraing,8,7,316 m²
 Maison,510 000 ,Seraing,8,7,316 m²
 Maison,510 000 ,Wezembeek-Oppem,3,1,120 m²
 Maison,510 000 ,Namur,5,1,200 m²
 Appartement,510 000 ,Oostduinkerke,2,2,82 m²
 Maison Trois Façades,510 000 ,La Panne,5,2,200 m²
 Appartement,510 000 ,Knocke-Heist,1,1,70 m²
 Loft,510 000 ,Dottignies,3,1,400 m²
 Maison,510 000 ,Florennes,3,2,245 m²
 Duplex,510 000 ,Etterbeek,3,2,162 m²
 Maison,515 000 ,Wezembeek-Oppem,3,1,208 m²
 Appartement,515 000 ,Ixelles,3,2,123 m²
 Maison,515 000 ,Milmort,3,1,169 m²
 Maison,515 000 ,Templeuve,5,2,250 m²
 Appartement,515 000 ,Ruisbroek,3,2,220 m²
 Appartement,515 000 ,Knokke,2,1,76 m²
 Maison,515 000 ,Uccle,5,1,200 m²
 Maison,515 000 ,Anderlecht,4,2,285 m²
 Maison,515 000 ,La Hulpe,3,1,130 m²
 Maison Trois Façades,515 129 ,Nazareth,3,1,149 m²
 Maison,517 000 ,Bruxelles,7,3,303 m²
