Title,Price,Location,Bedrooms,Bathrooms,Surface
 Appartement,245 000 ,Woluwe-Saint-Lambert,1,1,55 m²
 Appartement,245 000 ,Uccle,1,1,65 m²
 Maison,245 000 ,Morlanwelz-Mariemont,3,1,160 m²
 Appartement,245 000 ,Jette,2,1,86 m²
 Appartement,245 000 ,Jette,2,1,90 m²
 Appartement,245 000 ,Anderlecht,2,1,88 m²
 Appartement,245 000 ,Anderlecht,2,1,88 m²
 Appartement,245 000 ,Bruxelles,2,1,88 m²
 Appartement,245 000 ,Woluwe-Saint-Lambert,1,1,60 m²
 Appartement,245 000 ,Leeuw-saint-pierre,2,1,78 m²
 Appartement,245 000 ,Woluwe-Saint-Lambert,1,1,60 m²
 Appartement,245 000 ,Gand,1,1,65 m²
 Maison,245 000 ,Lokeren,4,1,372 m²
 Appartement,245 000 ,Bruges,2,1,95 m²
 Appartement,245 000 ,Machelen,2,1,95 m²
 Appartement,245 500 ,Westende,2,1,50 m²
 Appartement,246 000 ,Etterbeek,1,1,81 m²
 Appartement,247 000 ,Etterbeek,1,1,81 m²
 Maison Trois Façades,247 000 ,Zottegem,2,1,95 m²
 Appartement,247 000 ,Mons,2,1,92 m²
 Maison Trois Façades,247 000 ,Kruibeke,3,1,200 m²
 Appartement,247 250 ,Liège,2,1,66 m²
 Appartement,247 250 ,Liège,2,1,65 m²
 Appartement,247 500 ,Gistel,3,1,98 m²
 Appartement,247 500 ,Fléron,2,1,97 m²
 Maison,247 553 ,Thuillies,3,1,160 m²
 Appartement,248 000 ,Enghien,3,1,136 m²
 Appartement,248 000 ,Etterbeek,1,1,81 m²
 Villa,248 000 ,Couvin,3,1,146 m²
 Appartement rez-de-chaussée,248 000 ,Roux,2,1,88 m²
 Maison Trois Façades,248 000 ,Montignies-Sur-Sambre,3,1,200 m²
 Maison Trois Façades,248 000 ,Montignies-Sur-Sambre,3,1,200 m²
 Maison,248 000 ,Dixmude,3,1,285 m²
 Maison,248 000 ,Ostende,4,2,238 m²
 Maison,248 000 ,Ostende,4,2,238 m²
 Appartement,248 000 ,Nivelles,2,1,93 m²
 Appartement,248 000 ,Waregem,2,1,99 m²
 Appartement,248 000 ,Waregem,2,1,99 m²
 Appartement,248 904 ,Schaerbeek,1,1,69 m²
 Appartement,249 000 ,Gand,3,1,113 m²
 Maison,249 000 ,Wondelgem,3,1,112 m²
 Maison,249 000 ,Gand,3,1,112 m²
 Appartement,249 000 ,Merchtem,2,1,76 m²
 Appartement,249 000 ,Ostende,2,1,81 m²
 Maison,249 000 ,Anvers,5,5,130 m²
 Maison Trois Façades,249 000 ,Zottegem,3,1,231 m²
 Appartement,249 000 ,La Panne,2,1,80 m²
 Maison,249 000 ,Comblain-Au-Pont,4,1,146 m²
 Maison,249 000 ,Soignies,3,1,135 m²
 Maison,249 000 ,Rekkem,5,1,134 m²
 Maison,249 000 ,Montignies-Saint-Christophe,6,1,267 m²
 Maison de rangée,249 000 ,Termonde,3,1,130 m²
 Maison,249 000 ,Bruges,2,1,72 m²
 Maison,249 000 ,Herseaux,2,1,104 m²
 Maison,249 000 ,Flémalle-Grande,2,1,120 m²
 Maison de rangée,249 000 ,Lede,3,1,154 m²
 Appartement,249 000 ,Ostende,3,1,62 m²
 Maison,249 000 ,Anvers,4,1,159 m²
 Appartement,249 000 ,Anderlecht,2,1,90 m²
 Maison,249 000 ,Roulers,3,1,218 m²
 Maison,249 000 ,Tongres,2,1,170 m²
 Maison de rangée,249 000 ,Eernegem,4,1,145 m²
 Maison de rangée,249 000 ,Blanckenberghe,2,1,96 m²
 Maison,249 000 ,Ostende,4,1,170 m²
 Maison,249 000 ,Dottignies,4,2,194 m²
 Maison,249 000 ,Roux,4,2,160 m²
 Maison,249 000 ,Liège,3,1,112 m²
 Appartement,249 000 ,Ninove,2,1,115 m²
 Maison,249 000 ,Ninove,2,1,115 m²
 Appartement,249 000 ,Tournai,3,1,118 m²
 Appartement,249 000 ,Vilvorde,3,1,90 m²
 Maison Trois Façades,249 000 ,Seraing,5,2,300 m²
 Maison Trois Façades,249 000 ,Jemeppe-Sur-Meuse,5,2,300 m²
 Maison,249 000 ,Beyne-Heusay,4,1,108 m²
 Maison,249 000 ,Audenarde,4,1,162 m²
 Maison,249 000 ,Charleroi,5,2,330 m²
 Maison,249 000 ,Marchienne-Au-Pont,5,2,330 m²
 Maison,249 000 ,Charleroi,3,2,190 m²
 Appartement,249 000 ,Edegem,2,1,86 m²
 Appartement,249 000 ,Floreffe,2,1,91 m²
 Appartement,249 000 ,Namur,2,1,91 m²
 Appartement,249 000 ,Ixelles,1,1,60 m²
 Maison,249 000 ,Huldenberg,1,1,100 m²
 Appartement,249 000 ,Mouscron,3,1,131 m²
 Maison,249 000 ,Middelkerke,2,1,74 m²
 Appartement,249 000 ,Ostende,2,1,70 m²
 Maison,249 000 ,Roksem,3,1,165 m²
 Maison,249 000 ,Léau,3,1,140 m²
 Appartement,249 000 ,Koekelberg,2,1,99 m²
 Appartement,249 000 ,Tournai,3,1,118 m²
 Maison,249 000 ,Mouscron,3,3,111 m²
 Maison,249 000 ,Lierneux,4,1,241 m²
 Appartement,249 000 ,Rhode-Saint-Genèse,2,1,77 m²
 Appartement,249 000 ,Charleroi,2,1,150 m²
 Maison,249 000 ,Namur,3,1,165 m²
 Appartement,249 000 ,Dison,3,2,144 m²
 Appartement rez-de-chaussée,249 000 ,Middelkerke,1,1,62 m²
 Appartement,249 000 ,Liège,3,1,95 m²
 Maison,249 000 ,Spa,8,7,229 m²
 Maison de rangée,249 000 ,Blanckenberghe,3,1,148 m²
 Maison,249 000 ,Tournai,3,1,140 m²
 Maison,249 000 ,Mouscron,4,2,438 m²
 Maison,249 000 ,Mouscron,4,2,438 m²
 Maison,249 000 ,Saint-Ghislain,3,1,150 m²
 Maison Trois Façades,249 000 ,Herstal,4,1,205 m²
 Maison Trois Façades,249 000 ,Herstal,4,1,205 m²
 Maison Trois Façades,249 000 ,Anderlues,5,1,300 m²
 Maison de rangée,249 000 ,Ypres,4,1,163 m²
 Maison,249 000 ,Dottignies,3,2,163 m²
 Appartement,249 000 ,Etterbeek,1,1,81 m²
 Appartement,249 000 ,Anvers,1,1,62 m²
 Maison,249 000 ,Philippeville,5,2,230 m²
 Maison,249 000 ,Bunsbeek,4,1,218 m²
 Maison,249 000 ,Vilvorde,2,1,110 m²
 Maison,249 000 ,Beffe,3,1,75 m²
 Appartement,249 000 ,Charleroi,2,1,150 m²
 Maison,249 000 ,Warneton,3,1,119 m²
 Appartement,249 000 ,Lille,2,1,110 m²
 Maison,249 000 ,La Louvière,3,1,123 m²
 Maison,249 000 ,Noduwez,2,1,145 m²
 Maison,249 000 ,Viroinval,5,3,262 m²
 Maison,249 000 ,Piéton,4,1,160 m²
 Maison,249 000 ,Verviers,3,1,151 m²
 Appartement,249 000 ,Molenbeek-Saint-Jean,2,1,138 m²
 Maison,249 000 ,Braine,3,1,189 m²
 Maison,249 000 ,Grivegnée,3,1,155 m²
 Maison,249 000 ,Alleur,3,1,136 m²
 Maison Trois Façades,249 000 ,Harelbeke,4,1,731 m²
 Appartement,249 000 ,Westende,3,1,93 m²
 Maison,249 000 ,Bruxelles,2,1,95 m²
 Maison Trois Façades,249 000 ,Vichte,3,1,115 m²
 Appartement,249 000 ,Mouscron,2,1,84 m²
 Maison,249 000 ,Lembeek,2,1,90 m²
 Appartement,249 000 ,La Panne,3,1,115 m²
 Appartement,249 000 ,Berchem-Sainte-Agathe,2,1,85 m²
 Appartement,249 000 ,Le coq,2,1,86 m²
 Appartement,249 000 ,Le coq,2,1,78 m²
 Appartement,249 000 ,Le coq,2,1,87 m²
 Maison,249 000 ,Dottignies,3,1,165 m²
 Maison,249 000 ,Dottignies,3,2,200 m²
 Appartement,249 000 ,Molenbeek-Saint-Jean,2,1,80 m²
 Maison Trois Façades,249 000 ,Marchienne-Au-Pont,6,4,378 m²
 Châlet,249 000 ,Hogne,3,1,80 m²
 Maison,249 000 ,Sint-Eloois-Vijve,3,1,231 m²
 Maison Trois Façades,249 000 ,Seraing,5,2,300 m²
 Maison Trois Façades,249 000 ,Jemeppe-Sur-Meuse,5,2,300 m²
 Maison,249 000 ,Durbuy,3,1,135 m²
 Appartement,249 000 ,Eupen,2,1,94 m²
 Maison,249 000 ,Dottignies,3,1,168 m²
 Maison,249 000 ,Liège,4,4,235 m²
 Châlet,249 000 ,Durbuy,3,1,135 m²
 Appartement,249 000 ,Koekelberg,2,1,105 m²
 Appartement,249 000 ,Fléron,2,1,99 m²
 Maison,249 000 ,Bruges,3,1,110 m²
 Maison,249 000 ,Moerbeke-Waas,2,1,110 m²
 Appartement,249 000 ,Ingelmunster,2,1,110 m²
 Appartement,249 000 ,Braine-Le-Château,2,1,85 m²
 Maison,249 000 ,Leeuw-saint-pierre,2,1,83 m²
 Maison,249 000 ,Carnières,3,1,145 m²
 Maison,249 000 ,Seraing,4,2,198 m²
 Appartement,249 000 ,Woluwe-Saint-Pierre,1,1,60 m²
 Maison,249 000 ,Lambermont,3,1,131 m²
 Appartement,249 000 ,Tournai,3,1,149 m²
 Maison,249 000 ,Verviers,5,5,317 m²
 Appartement,249 000 ,Anderlecht,2,1,85 m²
 Maison,249 000 ,Gembloux,3,1,100 m²
 Maison,249 000 ,Oupeye,5,2,201 m²
 Maison,249 000 ,La Hestre,3,1,149 m²
 Maison,249 000 ,Herstal,3,2,186 m²
 Maison,249 000 ,Fleurus,4,1,177 m²
 Maison,249 000 ,Souvret,3,1,166 m²
 Appartement,249 000 ,Ganshoren,2,1,93 m²
 Maison de rangée,249 000 ,Zedelgem,4,1,253 m²
 Appartement,249 000 ,Koekelberg,2,1,102 m²
 Appartement,249 000 ,Woluwe-Saint-Pierre,1,1,65 m²
 Maison,249 000 ,Jodoigne,3,1,165 m²
 Appartement,249 000 ,Anderlecht,2,1,85 m²
 Appartement,249 000 ,Anderlecht,2,1,88 m²
 Maison,249 000 ,Court-Saint-Etienne,3,1,150 m²
 Appartement,249 000 ,Tubize,2,1,84 m²
 Maison,249 000 ,Manhay,5,3,350 m²
 Appartement,249 000 ,Blanckenberghe,2,1,90 m²
 Maison Trois Façades,249 000 ,Soumagne,4,1,234 m²
 Maison,249 000 ,Liège,3,1,290 m²
 Appartement,249 000 ,Wavre,2,1,80 m²
 Appartement,249 000 ,Woluwe-Saint-Lambert,1,1,60 m²
 Maison,249 000 ,Waremme,3,1,159 m²
 Maison quatre façades,249 000 ,Braine,3,1,158 m²
 Appartement,249 000 ,Blanckenberghe,2,1,69 m²
 Appartement,249 000 ,Kruibeke,1,1,95 m²
 Maison Trois Façades,249 000 ,Wondelgem,3,1,141 m²
 Maison quatre façades,249 000 ,Audenarde,3,1,120 m²
 Maison Trois Façades,249 000 ,Aerschot,3,1,120 m²
 Maison,249 000 ,Deinze,3,1,150 m²
 Maison,249 000 ,Beveren-Waas,3,1,150 m²
 Appartement,249 500 ,Jette,1,1,77 m²
 Maison,249 500 ,Gistel,2,1,179 m²
 Maison,249 500 ,Bruges,1,1,79 m²
 Maison,249 500 ,Jemappes,3,2,150 m²
 Maison,249 500 ,Frameries,3,1,130 m²
 Maison,249 500 ,Grâce-Hollogne,4,1,164 m²
 Maison quatre façades,249 500 ,Goegnies-Chaussée,3,1,123 m²
 Maison Trois Façades,249 500 ,Waregem,3,1,152 m²
 Maison,249 500 ,Deinze,3,1,172 m²
 Duplex,249 900 ,Merksem,3,1,90 m²
 Appartement,249 900 ,Merksem,2,1,104 m²
 Maison,249 900 ,Seraing,3,1,117 m²
 Maison,249 900 ,Trazegnies,4,1,170 m²
 Maison,249 900 ,Châtelineau,4,1,200 m²
 Appartement,249 990 ,Seraing,2,1,70 m²
 Maison,249 999 ,Monceau-Sur-Sambre,7,2,324 m²
 Maison,249 999 ,Marcinelle,3,1,181 m²
 Maison,249 999 ,Froidfontaine,3,2,390 m²
 Maison,249 999 ,Hélécine,2,1,109 m²
 Maison,249 999 ,Roselies,2,1,123 m²
 Maison,249 999 ,Roselies,2,1,123 m²
 Maison,249 999 ,Jumet,3,1,170 m²
 Maison,249 999 ,Jumet,3,1,170 m²
 Maison,249 999 ,Aiseau-Presles,4,1,185 m²
 Maison,249 999 ,Ville-Sur-Haine,5,1,360 m²
 Villa,249 999 ,Anderlues,3,1,215 m²
 Appartement rez-de-chaussée,250 000 ,Forest,1,1,65 m²
 Appartement,250 000 ,Blanckenberghe,1,1,74 m²
 Maison,250 000 ,Bernissart,3,1,158 m²
 Maison,250 000 ,Beyne-Heusay,2,1,83 m²
 Maison de maître,250 000 ,Comblain-La-Tour,4,1,261 m²
 Appartement,250 000 ,Gand,1,1,51 m²
 Appartement,250 000 ,Wenduine,1,1,90 m²
 Appartement,250 000 ,Molenbeek-Saint-Jean,2,1,80 m²
 Maison,250 000 ,Stavelot,2,1,74 m²
 Appartement,250 000 ,Schaerbeek,1,1,65 m²
 Maison,250 000 ,Ville-Pommeroeul,3,1,161 m²
 Appartement,250 000 ,Eeklo,1,1,78 m²
 Maison,250 000 ,Lonzée,3,1,125 m²
 Maison,250 000 ,Linsmeau,4,1,142 m²
 Maison,250 000 ,Hannut,4,1,142 m²
 Appartement,250 000 ,Anderlecht,2,1,88 m²
 Maison Trois Façades,250 000 ,Mont-Sainte-Aldegonde,3,1,160 m²
 Maison quatre façades,250 000 ,Peissant,4,1,180 m²
 Appartement,250 000 ,Bruxelles,1,1,47 m²
 Appartement,250 000 ,Bruxelles,2,1,83 m²
 Appartement,250 000 ,Nieuport,1,1,56 m²
 Villa,250 000 ,Chimay,3,1,165 m²
 Villa,250 000 ,Chimay,3,1,165 m²
 Appartement,250 000 ,La Panne,1,1,54 m²
 Appartement,250 000 ,Etterbeek,1,1,49 m²
 Maison Trois Façades,250 000 ,La Louvière,4,1,209 m²
 Maison,250 000 ,Nassogne,5,2,375 m²
 Maison,250 000 ,Marche-En-Famenne,5,2,375 m²
 Maison,250 000 ,Tongres,4,1,226 m²
 Maison,250 000 ,Boncelles,3,1,260 m²
 Maison,250 000 ,Kain,3,1,196 m²
 Maison,250 000 ,Kain,3,1,193 m²
 Maison,250 000 ,Maubray,3,1,297 m²
 Appartement,250 000 ,Uccle,1,1,63 m²
 Maison,250 000 ,Ath,3,3,98 m²
 Appartement,250 000 ,Woluwe-Saint-Pierre,2,1,63 m²
 Appartement,250 000 ,Ath,2,1,130 m²
 Appartement,250 000 ,Evere,2,1,93 m²
 Maison Trois Façades,250 000 ,Herstal,2,2,146 m²
 Maison,250 000 ,Tournai,2,1,97 m²
 Maison,250 000 ,Huy,3,2,99 m²
 Maison,250 000 ,Ransart,3,1,103 m²
 Appartement,250 000 ,Bruxelles,1,1,62 m²
 Maison Trois Façades,250 000 ,Leuze-En-Hainaut,6,2,660 m²
 Appartement,250 000 ,Gand,1,1,66 m²
 Appartement,250 000 ,Liège,2,1,84 m²
 Appartement,250 000 ,Tubize,2,1,70 m²
 Maison,250 000 ,Chièvres,5,1,391 m²
 Maison Trois Façades,250 000 ,Blaton,8,2,560 m²
 Maison,250 000 ,Roulers,3,1,213 m²
 Appartement,250 000 ,Middelkerke,1,1,36 m²
 Duplex,250 000 ,Berchem-Sainte-Agathe,3,1,130 m²
 Maison Trois Façades,250 000 ,Lodelinsart,4,1,150 m²
 Maison,250 000 ,Hennuyères,3,1,131 m²
 Maison de rangée,250 000 ,Blanckenberghe,5,3,80 m²
 Appartement,250 000 ,Westende,2,1,79 m²
 Maison quatre façades,250 000 ,Heule,2,1,100 m²
 Maison,250 000 ,Marche-Les-Dames,3,1,167 m²
 Appartement,250 000 ,Liège,2,1,110 m²
 Appartement,250 000 ,Ostende,2,1,60 m²
 Maison,250 000 ,Blanckenberghe,3,1,145 m²
 Maison Trois Façades,250 000 ,Leffinge,5,1,351 m²
 Appartement,250 000 ,Angleur,2,1,92 m²
 Appartement,250 000 ,Nivelles,2,1,90 m²
 Maison,250 000 ,Nivelles,2,1,112 m²
 Maison,250 000 ,Buzet,2,1,112 m²
 Appartement,250 000 ,Nivelles,2,1,103 m²
 Loft,250 000 ,Zottegem,2,1,188 m²
 Maison,250 000 ,Huy,3,1,210 m²
 Maison,250 000 ,Morlanwelz-Mariemont,3,1,224 m²
 Appartement,250 000 ,Huy,2,1,96 m²
 Ferme,250 000 ,Hacquegnies,2,1,197 m²
 Maison,250 000 ,Blanckenberghe,4,2,215 m²
 Maison,250 000 ,Blanckenberghe,4,1,172 m²
 Immeuble à appartements,250 000 ,Mesvin,7,4,282 m²
 Appartement,250 000 ,Vlezenbeek,2,1,93 m²
 Maison,250 000 ,Ougrée,2,1,126 m²
 Maison,250 000 ,Loncin,4,1,130 m²
 Appartement,250 000 ,Woluwe-Saint-Lambert,2,1,80 m²
 Maison,250 000 ,Bernissart,5,1,191 m²
 Maison,250 000 ,Loncin,4,1,130 m²
 Appartement,250 000 ,Forest,2,1,60 m²
 Appartement,250 000 ,Wavre,1,1,85 m²
 Maison,250 000 ,Acoz,4,1,189 m²
 Maison,250 000 ,Bouffioulx,4,1,189 m²
 Maison,250 000 ,Petit-Enghien,3,2,150 m²
 Appartement,250 000 ,Soignies,2,1,83 m²
 Appartement,250 000 ,Tubize,2,1,91 m²
 Maison,250 000 ,Awans,4,1,204 m²
 Maison,250 000 ,Lanaye,4,2,190 m²
 Maison,250 000 ,Haccourt,3,1,400 m²
 Maison,250 000 ,Heppenbach,4,1,194 m²
 Maison,250 000 ,Waremme,3,1,119 m²
 Maison,250 000 ,Ittre,2,1,145 m²
 Appartement,250 000 ,Dilbeek,2,1,93 m²
 Appartement,250 000 ,Jette,2,1,90 m²
 Maison,250 000 ,Tubize,5,2,250 m²
 Maison,250 000 ,Rebecq,5,2,250 m²
 Maison,250 000 ,Tubize,3,1,130 m²
 Maison,250 000 ,Wannebecq,1,1,214 m²
 Maison,250 000 ,Herseaux,2,1,114 m²
 Maison,250 000 ,La Panne,6,2,220 m²
 Maison,250 000 ,Maarkedal,4,1,210 m²
 Maison,250 000 ,Erezée,3,2,93 m²
 Maison quatre façades,250 000 ,Leupegem,3,1,153 m²
 Appartement,250 000 ,Wezemaal,2,1,84 m²
 Appartement,250 000 ,Wezemaal,2,1,84 m²
 Appartement,251 000 ,Knesselare,1,1,75 m²
 Appartement,251 000 ,Angleur,2,2,80 m²
 Maison,251 111 ,Thuillies,3,1,160 m²
 Appartement,252 000 ,Mons,2,1,92 m²
 Appartement,252 000 ,Boncelles,1,1,79 m²
 Appartement,252 000 ,Huy,2,1,95 m²
 Appartement,252 000 ,Huy,2,1,92 m²
 Maison,252 119 ,Thuillies,3,1,160 m²
 Appartement,253 000 ,Ans,2,1,129 m²
 Appartement,253 000 ,Evere,1,1,76 m²
 Appartement,253 000 ,Zwijndrecht,2,1,105 m²
 Appartement,253 500 ,Vyle-Et-Tharoul,3,1,129 m²
 Appartement,254 000 ,Oostkamp,2,1,120 m²
 Appartement,254 000 ,Brye,1,1,102 m²
 Appartement,254 000 ,Brye,2,1,100 m²
 Appartement,254 000 ,Dixmude,2,1,149 m²
 Maison,254 432 ,Thuillies,3,1,160 m²
 Maison,254 600 ,Liège,2,1,147 m²
 Immeuble à appartements,255 000 ,Mouscron,2,2,164 m²
 Duplex,255 000 ,Mouscron,2,2,164 m²
 Appartement,255 000 ,Mouscron,2,2,164 m²
 Appartement,255 000 ,Forest,1,1,62 m²
 Appartement,255 000 ,Gand,2,1,81 m²
 Appartement,255 000 ,Westende,2,1,69 m²
 Maison,255 000 ,Verviers,3,1,101 m²
 Appartement,255 000 ,Molenbeek-Saint-Jean,3,1,116 m²
 Appartement,255 000 ,Anderlecht,1,1,80 m²
 Maison,255 000 ,Ghlin,2,1,100 m²
 Appartement,255 000 ,La Panne,1,1,69 m²
 Appartement,255 000 ,La Panne,1,1,69 m²
 Appartement,255 000 ,Loverval,2,1,110 m²
 Appartement,255 000 ,Couillet,2,1,110 m²
 Maison,255 000 ,Soy,3,1,164 m²
 Appartement,255 000 ,Ostende,1,1,71 m²
 Maison,255 000 ,Dergneau,5,1,238 m²
 Appartement,255 000 ,Jambes,2,2,90 m²
 Maison,255 000 ,Assebroek,3,1,118 m²
 Maison,255 000 ,Tournai,3,1,127 m²
 Maison,255 000 ,Merbes-Le-Château,3,2,163 m²
 Immeuble à appartements,255 000 ,Liège,3,3,158 m²
 Appartement,255 000 ,La Panne,1,1,70 m²
 Appartement,255 000 ,La Panne,1,1,70 m²
 Maison,255 000 ,Vilvorde,2,1,115 m²
 Appartement,255 000 ,Gavere,1,1,76 m²
 Appartement,255 000 ,Zeebrugge,2,1,114 m²
 Appartement,255 000 ,La Panne,1,1,69 m²
 Appartement,255 000 ,La Panne,1,1,69 m²
 Appartement,255 000 ,Blanckenberghe,2,1,102 m²
 Appartement,255 000 ,Tournai,2,1,104 m²
 Maison,255 000 ,Vresse-Sur-Semois,2,1,135 m²
 Appartement,255 000 ,Huy,2,1,95 m²
 Appartement,255 000 ,Vyle-Et-Tharoul,3,2,125 m²
 Appartement,255 000 ,Ostende,2,1,88 m²
 Appartement,255 000 ,Alost,2,1,94 m²
 Maison de rangée,255 000 ,Zedelgem,5,2,204 m²
 Appartement,255 000 ,Koekelberg,3,1,119 m²
 Maison,255 000 ,Wanfercée-Baulet,3,1,158 m²
 Maison,255 000 ,Montignies-Sur-Sambre,5,2,270 m²
 Maison,255 000 ,Welkenraedt,5,2,230 m²
 Maison,255 000 ,Welkenraedt,5,2,230 m²
 Maison,255 000 ,Tubize,3,1,110 m²
 Maison,255 000 ,Rebecq,3,1,110 m²
 Appartement,255 000 ,Woluwe-Saint-Lambert,2,1,78 m²
 Maison,255 000 ,Deinze,3,1,125 m²
 Appartement,255 000 ,Ostende,2,1,48 m²
 Appartement,255 000 ,Wezemaal,2,1,86 m²
 Appartement,255 500 ,Hermée,2,1,88 m²
 Appartement,256 110 ,Liège,3,1,98 m²
 Duplex,256 500 ,Tarcienne,2,1,110 m²
 Appartement,256 500 ,Knesselare,1,1,75 m²
 Appartement,257 500 ,Iseghem,1,1,67 m²
 Appartement,257 500 ,Dixmude,2,1,127 m²
 Appartement,257 550 ,Huy,3,1,101 m²
 Appartement,258 000 ,Sint-Kruis,2,1,94 m²
 Appartement,258 000 ,Bruxelles,1,1,70 m²
 Maison,258 000 ,Assebroek,3,1,157 m²
 Maison,258 000 ,Houthulst,3,1,134 m²
 Appartement,258 500 ,Hermée,2,1,82 m²
 Appartement,258 500 ,Hermée,2,1,82 m²
 Appartement,258 500 ,Gavere,1,1,76 m²
 Appartement,258 601 ,Evere,1,1,76 m²
 Maison,259 000 ,Florennes,3,1,125 m²
 Maison,259 000 ,Lonzée,2,1,130 m²
 Appartement,259 000 ,Anderlecht,2,1,70 m²
 Maison,259 000 ,Bernissart,3,1,162 m²
