Title,Price,Location,Bedrooms,Bathrooms,Surface
 Appartement,370 000 ,Coxyde,2,1,94 m²
 Appartement,370 000 ,Eernegem,3,1,167 m²
 Appartement,370 000 ,Kraainem,2,1,80 m²
 Appartement,370 000 ,Uccle,3,2,124 m²
 Appartement,370 000 ,Ixelles,2,1,90 m²
 Appartement,370 000 ,Ottignies,2,1,116 m²
 Maison,370 000 ,Bruxelles,5,2,223 m²
 Maison,370 000 ,Hellebecq,3,1,142 m²
 Maison,370 000 ,Ittre,6,2,250 m²
 Maison,370 000 ,Chastre,3,1,646 m²
 Maison,370 000 ,Wavre,3,2,180 m²
 Maison,370 000 ,Uccle,3,1,145 m²
 Maison Trois Façades,370 620 ,Le coq,3,1,149 m²
 Maison,371 000 ,Wavre,3,1,160 m²
 Penthouse,371 500 ,Hermée,3,1,142 m²
 Penthouse,371 500 ,Hermée,3,1,142 m²
 Maison,371 750 ,Ettelgem,3,1,172 m²
 Maison,372 224 ,Eernegem,3,1,164 m²
 Appartement,372 400 ,Loverval,3,2,154 m²
 Maison,373 000 ,Kester,3,1,135 m²
 Maison,374 000 ,Hermalle-Sous-Argenteau,4,1,211 m²
 Maison,374 000 ,Liège,7,7,204 m²
 Maison,374 565 ,Courtrai,2,1,104 m²
 Appartement,375 000 ,Duinbergen,2,2,52 m²
 Appartement,375 000 ,Forest,1,1,108 m²
 Maison,375 000 ,Wuustwezel,5,1,170 m²
 Maison,375 000 ,De Pinte,3,1,150 m²
 Duplex,375 000 ,Woluwe-Saint-Lambert,3,2,115 m²
 Maison,375 000 ,Ruisbroek,4,1,155 m²
 Maison Trois Façades,375 000 ,Le coq,3,1,113 m²
 Maison,375 000 ,Comblain-Au-Pont,3,1,219 m²
 Appartement,375 000 ,Uccle,2,2,128 m²
 Villa,375 000 ,Saint-Ghislain,3,2,190 m²
 Penthouse,375 000 ,Etterbeek,1,1,75 m²
 Maison quatre façades,375 000 ,Leeuw-saint-pierre,4,2,124 m²
 Maison,375 000 ,Mons,4,1,160 m²
 Maison,375 000 ,Opwijk,4,1,180 m²
 Appartement,375 000 ,Bruxelles,2,1,95 m²
 Appartement,375 000 ,Ostende,3,2,159 m²
 Maison,375 000 ,Frasnes-Lez-Anvaing,4,2,218 m²
 Maison,375 000 ,Vlierzele,4,1,250 m²
 Appartement,375 000 ,Ixelles,1,1,76 m²
 Maison,375 000 ,La Panne,3,1,125 m²
 Maison,375 000 ,Grammont,3,1,191 m²
 Appartement,375 000 ,La Panne,2,1,74 m²
 Maison quatre façades,375 000 ,Ardoye,4,2,195 m²
 Maison,375 000 ,Poulseur,3,1,219 m²
 Maison,375 000 ,Ganshoren,3,2,171 m²
 Maison Trois Façades,375 000 ,Anderlecht,2,1,114 m²
 Maison,375 000 ,Mouscron,2,1,208 m²
 Maison quatre façades,375 000 ,Philippeville,4,1,280 m²
 Maison,375 000 ,Anvers,4,2,170 m²
 Appartement,375 000 ,Gand,2,1,86 m²
 Appartement,375 000 ,Woluwe-Saint-Lambert,3,2,115 m²
 Maison,375 000 ,Saint-Ghislain,6,2,355 m²
 Maison Trois Façades,375 000 ,Roulers,3,1,187 m²
 Appartement,375 000 ,Ohain,2,1,108 m²
 Appartement,375 000 ,Bruxelles,1,1,60 m²
 Appartement,375 000 ,Woluwe-Saint-Lambert,3,2,100 m²
 Appartement,375 000 ,Ixelles,3,1,94 m²
 Maison,375 000 ,Smetlede,3,1,136 m²
 Maison,375 000 ,Erpe-Mere,3,1,360 m²
 Appartement,375 000 ,Gand,2,1,104 m²
 Maison,375 000 ,Smetlede,3,1,136 m²
 Appartement,375 000 ,Tournai,2,1,147 m²
 Maison,375 000 ,Flémalle,5,1,200 m²
 Maison,375 000 ,Leeuw-saint-pierre,5,3,231 m²
 Maison,375 000 ,Monceau-En-Ardenne,6,2,363 m²
 Maison,375 000 ,Genval,3,1,150 m²
 Appartement,375 000 ,Uccle,2,1,160 m²
 Appartement,375 000 ,Oostduinkerke,1,1,60 m²
 Maison,375 000 ,Anderlecht,3,1,156 m²
 Maison,375 000 ,Molenbeek-Saint-Jean,5,3,160 m²
 Maison,375 000 ,Beersel,4,1,125 m²
 Maison quatre façades,375 000 ,Zottegem,4,1,180 m²
 Appartement,375 000 ,Woluwe-Saint-Pierre,2,2,106 m²
 Maison,375 000 ,Saint-Remy-Geest,4,1,180 m²
 Appartement,375 000 ,Kraainem,2,1,92 m²
 Maison,375 000 ,Berchem-Sainte-Agathe,3,1,184 m²
 Appartement,375 000 ,Ottignies,3,1,120 m²
 Appartement,375 000 ,Watermael-Boitsfort,3,2,132 m²
 Appartement,375 000 ,Ottignies,3,1,120 m²
 Maison,375 000 ,Soignies,4,1,189 m²
 Maison,375 000 ,Auderghem,3,1,110 m²
 Maison,375 000 ,Limal,2,1,145 m²
 Maison,375 000 ,Wanlin,5,3,330 m²
 Maison,375 000 ,Wavre,3,1,120 m²
 Maison,375 000 ,Zwalin,3,1,173 m²
 Appartement,375 000 ,Saint-Idesbald,2,1,114 m²
 Maison,375 000 ,Sint-Amandsberg,4,2,225 m²
 Maison,375 000 ,Ostende,3,1,159 m²
 Appartement,375 000 ,Blanckenberghe,2,1,85 m²
 Maison,376 400 ,Flamierge,4,1,203 m²
 Maison,377 000 ,Flamierge,5,1,210 m²
 Appartement,377 580 ,Coxyde,2,2,89 m²
 Maison,377 590 ,Le coq,4,1,152 m²
 Maison quatre façades,378 000 ,Eeklo,4,1,549 m²
 Maison Trois Façades,378 000 ,Mornimont,2,1,143 m²
 Appartement,378 000 ,Bruxelles,2,1,84 m²
 Maison,378 900 ,Tubize,3,1,200 m²
 Maison quatre façades,379 000 ,Moerbeke,4,1,340 m²
 Maison Trois Façades,379 000 ,Zuyenkerque,3,1,179 m²
 Maison quatre façades,379 000 ,Thourout,3,1,203 m²
 Maison,379 000 ,Lobbes,5,1,211 m²
 Maison,379 000 ,Kortemark,3,1,150 m²
 Maison,379 000 ,Hoevenen,3,1,130 m²
 Maison,379 000 ,Schoten,3,1,140 m²
 Maison Trois Façades,379 000 ,Houthulst,3,1,161 m²
 Maison,379 000 ,Eernegem,2,1,127 m²
 Maison,379 000 ,Aartrijke,2,1,127 m²
 Maison,379 000 ,Lebbeke,3,1,195 m²
 Maison,379 000 ,Saive,4,1,199 m²
 Maison,379 000 ,Liège,4,1,199 m²
 Maison quatre façades,379 000 ,Mélin,4,1,180 m²
 Maison,379 000 ,Houthem,3,1,140 m²
 Maison,379 000 ,Kessel,3,1,180 m²
 Maison,379 000 ,Kortemark,3,1,150 m²
 Maison,379 000 ,Anvers,4,1,160 m²
 Maison,379 000 ,Menin,4,2,280 m²
 Maison,379 000 ,Châtelineau,3,1,160 m²
 Appartement,379 000 ,Bruxelles,3,1,71 m²
 Appartement,379 000 ,Liège,1,1,135 m²
 Maison Trois Façades,379 000 ,Houthulst,3,1,310 m²
 Bungalow,379 000 ,Vottem,3,1,152 m²
 Villa,379 000 ,Bertrix,6,2,313 m²
 Triplex,379 000 ,Anderlecht,3,1,160 m²
 Appartement,379 000 ,Anderlecht,3,1,160 m²
 Appartement,379 000 ,Bruxelles,2,1,95 m²
 Appartement,379 000 ,Ixelles,2,1,95 m²
 Appartement,379 000 ,Knokke,2,1,84 m²
 Villa,379 000 ,Rixensart,2,1,99 m²
 Maison,379 000 ,Estaimpuis,4,2,189 m²
 Maison de rangée,379 000 ,Wenduine,3,1,145 m²
 Maison,379 000 ,Leeuw-saint-pierre,3,1,157 m²
 Maison,379 000 ,Vilvorde,3,1,170 m²
 Maison,379 000 ,Olne,5,2,200 m²
 Villa,379 000 ,Ternat,3,1,155 m²
 Duplex,379 000 ,Chaudfontaine,3,1,140 m²
 Maison Trois Façades,379 000 ,Jupille-Sur-Meuse,3,1,183 m²
 Maison Trois Façades,379 000 ,Merelbeke,3,1,185 m²
 Maison,379 000 ,Wondelgem,3,1,146 m²
 Maison,379 000 ,Zingem,2,1,212 m²
 Maison avec commerce,379 900 ,Deurne,3,3,225 m²
 Appartement,380 000 ,Ixelles,2,2,122 m²
 Maison,380 000 ,Jodoigne,3,2,165 m²
 Maison quatre façades,380 000 ,Gistel,4,1,117 m²
 Appartement,380 000 ,Gand,1,1,70 m²
 Appartement,380 000 ,Schaerbeek,3,1,105 m²
 Flat,380 000 ,Etterbeek,2,1,95 m²
 Appartement,380 000 ,Bruxelles,2,1,96 m²
 Maison,380 000 ,Gand,3,3,165 m²
 Maison,380 000 ,Nalinnes,2,1,160 m²
 Appartement,380 000 ,Woluwe-Saint-Pierre,2,1,116 m²
 Maison,380 000 ,Deinze,3,1,205 m²
 Maison,380 000 ,Wevelgem,2,1,281 m²
 Maison,380 000 ,Mouscron,4,2,150 m²
 Maison avec commerce,380 000 ,Liège,6,8,195 m²
 Maison avec commerce,380 000 ,Liège,6,8,195 m²
 Appartement,380 000 ,Liège,2,1,118 m²
 Appartement,380 000 ,Ixelles,1,1,70 m²
 Maison de rangée,380 000 ,Wetteren,4,1,725 m²
 Appartement,380 000 ,Woluwe-Saint-Lambert,2,1,88 m²
 Maison,380 000 ,Heusy,4,1,178 m²
 Maison,380 000 ,Gilly,4,1,170 m²
 Appartement,380 000 ,Woluwe-Saint-Pierre,2,2,115 m²
 Maison,380 000 ,Marcinelle,5,1,321 m²
 Maison,381 000 ,Loppem,3,1,140 m²
 Maison,381 000 ,Loppem,3,1,140 m²
 Maison,382 000 ,Flamierge,4,1,203 m²
 Appartement,382 500 ,Anderlecht,3,2,123 m²
 Maison,382 500 ,Roulers,8,2,366 m²
 Maison,383 500 ,Flamierge,4,1,203 m²
 Maison,385 000 ,Jette,3,2,158 m²
 Maison,385 000 ,Bruges,3,1,233 m²
 Appartement,385 000 ,Ixelles,2,1,75 m²
 Appartement,385 000 ,Uccle,2,1,110 m²
 Maison,385 000 ,Braine-L'Alleud,3,1,202 m²
 Maison,385 000 ,Braine-L'Alleud,3,1,202 m²
 Maison,385 000 ,Neupré,4,1,249 m²
 Appartement,385 000 ,Gand,2,1,95 m²
 Appartement,385 000 ,Uccle,3,1,102 m²
 Immeuble à appartements,385 000 ,Avelgem,4,2,400 m²
 Maison,385 000 ,Avelgem,4,2,400 m²
